,priogrid
63008,150939
63009,158840
63010,170354
63011,169631
63012,167488
63013,165291
63014,173971
63015,176111
63016,174667
63017,163181
63018,171799
63019,154530
63020,182611
63021,179712
63022,161729
63023,164609
63024,173946
63025,161705
63026,160976
63027,161728
63028,173958
63029,162465
63030,176850
63031,176130
63032,170369
63033,174688
63034,175391
63035,168170
63036,174675
63037,162442
63038,154541
63039,175432
63040,161720
63041,157422
63042,166775
63043,177565
63044,162473
63045,161697
63046,163163
63047,160296
63048,159595
63049,181163
63050,160978
63051,168218
63052,166746
63053,173965
63054,160282
63055,158869
63056,165301
63057,156688
63058,155991
63059,161017
63060,165344
63061,168899
63062,152381
63063,181152
63064,167481
63065,150940
63066,171787
63067,160994
63068,176122
63069,169657
63070,163902
63071,161019
63072,161700
63073,161748
63074,176129
63075,170335
63076,181169
63077,164577
63078,171772
63079,170374
63080,164632
63081,159561
63082,163196
63083,166774
63084,163865
63085,173217
63086,169655
63087,160307
63088,164572
63089,159592
63090,176114
63091,167464
63092,160979
63093,181891
63094,171078
63095,161694
63096,161024
63097,181874
63098,165318
63099,174686
63100,179005
63101,168173
63102,179009
63103,186195
63104,161756
63105,178297
63106,170378
63107,164581
63108,157411
63109,156700
63110,172510
63111,167450
63112,149495
63113,179718
63114,168195
63115,181154
63116,166737
63117,155264
63118,158853
63119,180450
63120,180444
63121,176132
63122,170358
63123,173983
63124,173240
63125,173238
63126,158852
63127,159588
63128,163168
63129,168937
63130,153098
63131,167469
63132,172507
63133,158137
63134,163863
63135,175381
63136,176841
63137,169647
63138,155971
63139,168175
63140,181875
63141,162467
63142,166014
63143,166777
63144,176852
63145,180447
63146,173970
63147,169637
63148,166784
63149,156712
63150,173226
63151,155990
63152,166047
63153,178272
63154,166780
63155,181888
63156,169642
63157,151648
63158,160286
63159,154536
63160,180448
63161,162447
63162,152380
63163,175397
63164,152366
63165,160998
63166,161740
63167,166044
63168,153828
63169,181157
63170,171083
63171,171052
63172,177564
63173,169629
63174,180442
63175,155977
63176,155978
63177,158127
63178,164587
63179,153103
63180,150929
63181,168930
63182,171065
63183,159565
63184,173933
63185,172502
63186,164607
63187,169618
63188,182601
63189,171800
63190,163854
63191,160318
63192,177559
63193,162456
63194,157410
63195,173223
63196,155269
63197,163890
63198,158141
63199,151663
63200,171092
63201,183326
63202,173227
63203,161033
63204,166030
63205,161026
63206,160288
63207,180443
63208,168912
63209,173257
63210,159590
63211,165298
63212,178274
63213,177562
63214,166063
63215,182597
63216,152373
63217,153095
63218,158843
63219,168921
63220,174660
63221,173951
63222,161028
63223,148774
63224,163133
63225,161709
63226,182633
63227,172522
63228,164589
63229,184741
63230,166778
63231,153806
63232,164580
63233,168211
63234,157403
63235,164601
63236,148767
63237,163893
63238,184026
63239,167513
63240,162443
63241,155988
63242,166040
63243,169658
63244,171064
63245,160312
63246,163192
63247,174673
63248,151658
63249,165319
63250,173967
63251,158140
63252,176831
63253,160992
63254,167454
63255,173225
63256,161721
63257,166793
63258,152379
63259,163888
63260,163145
63261,158870
63262,160971
63263,161739
63264,148051
63265,175442
63266,173231
63267,153106
63268,181881
63269,174665
63270,158877
63271,164615
63272,173235
63273,159587
63274,170349
63275,148050
63276,168926
63277,174695
63278,185462
63279,152369
63280,163180
63281,163870
63282,165304
63283,158149
63284,167484
63285,162472
63286,159568
63287,181878
63288,168194
63289,153818
63290,162445
63291,161759
63292,166078
63293,168900
63294,165310
63295,151662
63296,155989
63297,166027
63298,166018
63299,168200
63300,171058
63301,174658
63302,167501
63303,160973
63304,155986
63305,164624
63306,151655
63307,159566
63308,167489
63309,166042
63310,162454
63311,180434
63312,159560
63313,174720
63314,162477
63315,171802
63316,165337
63317,171809
63318,165339
63319,169626
63320,158123
63321,153102
63322,150216
63323,164618
63324,168215
63325,155267
63326,147345
63327,181887
63328,154550
63329,162413
63330,174657
63331,151646
63332,153826
63333,168923
63334,165320
63335,172517
63336,171074
63337,176115
63338,161742
63339,174679
63340,178275
63341,171778
63342,175411
63343,173228
63344,173213
63345,163857
63346,151661
63347,179000
63348,165316
63349,169634
63350,182609
63351,168188
63352,171801
63353,172490
63354,154547
63355,163140
63356,155271
63357,171784
63358,164574
63359,166762
63360,161746
63361,161702
63362,158131
63363,169648
63364,150927
63365,172494
63366,168925
63367,168933
63368,163918
63369,150207
63370,160301
63371,184772
63372,175412
63373,164595
63374,158154
63375,166052
63376,151660
63377,165351
63378,182610
63379,160295
63380,179720
63381,163916
63382,166736
63383,165322
63384,152374
63385,162429
63386,148069
63387,171774
63388,160287
63389,164621
63390,162444
63391,172495
63392,148048
63393,164617
63394,160303
63395,161747
63396,165309
63397,174689
63398,159586
63399,169653
63400,160302
63401,173962
63402,161724
63403,152370
63404,173976
63405,167452
63406,167523
63407,176842
63408,164608
63409,177563
63410,179763
63411,173957
63412,171089
63413,163147
63414,161009
63415,158847
63416,171056
63417,162480
63418,179728
63419,162466
63420,167494
63421,179004
63422,172504
63423,172506
63424,151650
63425,166732
63426,158132
63427,177573
63428,166055
63429,168207
63430,180441
63431,175389
63432,174687
63433,164628
63434,158860
63435,170367
63436,160310
63437,150934
63438,162427
63439,166735
63440,164573
63441,155994
63442,174681
63443,168906
63444,168915
63445,163152
63446,163897
63447,164610
63448,157414
63449,161695
63450,171805
63451,171790
63452,179719
63453,150926
63454,176849
63455,161018
63456,166766
63457,171796
63458,157404
63459,178995
63460,166744
63461,158855
63462,168894
63463,168935
63464,162418
63465,166761
63466,172537
63467,168202
63468,158125
63469,155245
63470,165306
63471,165295
63472,173939
63473,167486
63474,163162
63475,175409
63476,153816
63477,168896
63478,156687
63479,166022
63480,163178
63481,170332
63482,166767
63483,162423
63484,171817
63485,148047
63486,176120
63487,160319
63488,173944
63489,154533
63490,164634
63491,168940
63492,161750
63493,153091
63494,178283
63495,176135
63496,162430
63497,162462
63498,178279
63499,163872
63500,173249
63501,168931
63502,166748
63503,171096
63504,153820
63505,152383
63506,174693
63507,174655
63508,170336
63509,172525
63510,165303
63511,165354
63512,166771
63513,161741
63514,148768
63515,176870
63516,150219
63517,163150
63518,166733
63519,166021
63520,173968
63521,172516
63522,158138
63523,168216
63524,147349
63525,161039
63526,170342
63527,177567
63528,173963
63529,171084
63530,169652
63531,150218
63532,173255
63533,163898
63534,179724
63535,163146
63536,181164
63537,161005
63538,171095
63539,170337
63540,168904
63541,166764
63542,168217
63543,170334
63544,167487
63545,156716
63546,156684
63547,168928
63548,175398
63549,171777
63550,163877
63551,163197
63552,169628
63553,173252
63554,168922
63555,158151
63556,155272
63557,171080
63558,156698
63559,171051
63560,171780
63561,166016
63562,163148
63563,150210
63564,156683
63565,167491
63566,164635
63567,163883
63568,160316
63569,162412
63570,158841
63571,168938
63572,162474
63573,171794
63574,158130
63575,160980
63576,171072
63577,176117
63578,160299
63579,179714
63580,148067
63581,163850
63582,163907
63583,177570
63584,159569
63585,163900
63586,178284
63587,161020
63588,165321
63589,174680
63590,166038
63591,155966
63592,158142
63593,150215
63594,159581
63595,167493
63596,158865
63597,161036
63598,174668
63599,158845
63600,170352
63601,156714
63602,153088
63603,166758
63604,168214
63605,171079
63606,168179
63607,168907
63608,170347
63609,170331
63610,171073
63611,164600
63612,172520
63613,168902
63614,172515
63615,152384
63616,155253
63617,173950
63618,156709
63619,165296
63620,173945
63621,163882
63622,158135
63623,173936
63624,150214
63625,162478
63626,156710
63627,165325
63628,153100
63629,166756
63630,168221
63631,159567
63632,166792
63633,160311
63634,158875
63635,155265
63636,153819
63637,172511
63638,175392
63639,161008
63640,161754
63641,159596
63642,167482
63643,173247
63644,161744
63645,177552
63646,163143
63647,163880
63648,175372
63649,180445
63650,174662
63651,171812
63652,173254
63653,153809
63654,173937
63655,178282
63656,160305
63657,153823
63658,168934
63659,177566
63660,168181
63661,163885
63662,173236
63663,163911
63664,172532
63665,171795
63666,166783
63667,174685
63668,167457
63669,172512
63670,164605
63671,148773
63672,171803
63673,167455
63674,175406
63675,163182
63676,171082
63677,150938
63678,164606
63679,156690
63680,166743
63681,163864
63682,166051
63683,163159
63684,169640
63685,170346
63686,160297
63687,163912
63688,168932
63689,166017
63690,159583
63691,172526
63692,163142
63693,168929
63694,173241
63695,182593
63696,168201
63697,162431
63698,156713
63699,161037
63700,161038
63701,169625
63702,163894
63703,177554
63704,155270
63705,173953
63706,162471
63707,171770
63708,161751
63709,158139
63710,166072
63711,174694
63712,177591
63713,174664
63714,156706
63715,158878
63716,177580
63717,162441
63718,165340
63719,149496
63720,153814
63721,161726
63722,168920
63723,158156
63724,173961
63725,170351
63726,157425
63727,166024
63728,153092
63729,175383
63730,165352
63731,176839
63732,178993
63733,183327
63734,154538
63735,162463
63736,166056
63737,167468
63738,157418
63739,157428
63740,156694
63741,162479
63742,175394
63743,176844
63744,167467
63745,168206
63746,150209
63747,161014
63748,164627
63749,166776
63750,166741
63751,182608
63752,176125
63753,175424
63754,173955
63755,171783
63756,155268
63757,164599
63758,160292
63759,168205
63760,170348
63761,172531
63762,164571
63763,167480
63764,177572
63765,168893
63766,155970
63767,160989
63768,173214
63769,179717
63770,164591
63771,173959
63772,161733
63773,166049
63774,165311
63775,155261
63776,164583
63777,171804
63778,164633
63779,166026
63780,158846
63781,167478
63782,161698
63783,147348
63784,160280
63785,159589
63786,161007
63787,173244
63788,167483
63789,175373
63790,161001
63791,165294
63792,163177
63793,162440
63794,169624
63795,166041
63796,177558
63797,163879
63798,156704
63799,163866
63800,159579
63801,178285
63802,178277
63803,166060
63804,182643
63805,175413
63806,175408
63807,159564
63808,178281
63809,175390
63810,180436
63811,163131
63812,156692
63813,158155
63814,161735
63815,161714
63816,170355
63817,149493
63818,166062
63819,170364
63820,166755
63821,171097
63822,171815
63823,163199
63824,160290
63825,170360
63826,164623
63827,158873
63828,178999
63829,168193
63830,171090
63831,181160
63832,173245
63833,179010
63834,148771
63835,158861
63836,186907
63837,163855
63838,167499
63839,161757
63840,150933
63841,157429
63842,151647
63843,166757
63844,169638
63845,154545
63846,159575
63847,167485
63848,173218
63849,176126
63850,176123
63851,153805
63852,152375
63853,166010
63854,159576
63855,172500
63856,168914
63857,149490
63858,163193
63859,155964
63860,166057
63861,166772
63862,155968
63863,155973
63864,178286
63865,172529
63866,170366
63867,161711
63868,163881
63869,174704
63870,168908
63871,173251
63872,176131
63873,151664
63874,167461
63875,160993
63876,179723
63877,173966
63878,161753
63879,172535
63880,162416
63881,167524
63882,155258
63883,171775
63884,167521
63885,179006
63886,161035
63887,155252
63888,176851
63889,164592
63890,174651
63891,182606
63892,155972
63893,158851
63894,164598
63895,178291
63896,153817
63897,168919
63898,152372
63899,172524
63900,161701
63901,178290
63902,185494
63903,150932
63904,172497
63905,181165
63906,152377
63907,172505
63908,153086
63909,176837
63910,175371
63911,166048
63912,170368
63913,179731
63914,161734
63915,154534
63916,154531
63917,169654
63918,160317
63919,164579
63920,166028
63921,153811
63922,164614
63923,162455
63924,171797
63925,158867
63926,161723
63927,165329
63928,161738
63929,166061
63930,166050
63931,167465
63932,176861
63933,158862
63934,171061
63935,170356
63936,176836
63937,155975
63938,167492
63939,158856
63940,163858
63941,171785
63942,163860
63943,171786
63944,153827
63945,159572
63946,158848
63947,163915
63948,160308
63949,175414
63950,175415
63951,158143
63952,179001
63953,161034
63954,175401
63955,168916
63956,163151
63957,157402
63958,177582
63959,163908
63960,149494
63961,168891
63962,172523
63963,160309
63964,158134
63965,161736
63966,170359
63967,163892
63968,183313
63969,152367
63970,179721
63971,164629
63972,156707
63973,177557
63974,166765
63975,164578
63976,165336
63977,160988
63978,173222
63979,172530
63980,163158
63981,163856
63982,168184
63983,175396
63984,151656
63985,181167
63986,173938
63987,161708
63988,161745
63989,167460
63990,152382
63991,163187
63992,175393
63993,161000
63994,175416
63995,155251
63996,163173
63997,158850
63998,171792
63999,166759
64000,166012
64001,156685
64002,169623
64003,178994
64004,164631
64005,155254
64006,168917
64007,174654
64008,158152
64009,181170
64010,151659
64011,162415
64012,165333
64013,166054
64014,178271
64015,181172
64016,170363
64017,173239
64018,163191
64019,181879
64020,165335
64021,160283
64022,176845
64023,176832
64024,179727
64025,161712
64026,153824
64027,153829
64028,162424
64029,167502
64030,162439
64031,169622
64032,163135
64033,170370
64034,151651
64035,160315
64036,163910
64037,155247
64038,166059
64039,167497
64040,173934
64041,160982
64042,166738
64043,150936
64044,153825
64045,158872
64046,174663
64047,161755
64048,160986
64049,162475
64050,149486
64051,161012
64052,150206
64053,166058
64054,169659
64055,159563
64056,181880
64057,162433
64058,168174
64059,169644
64060,161704
64061,172508
64062,166742
64063,158150
64064,167453
64065,169614
64066,153087
64067,171053
64068,162421
64069,163886
64070,153097
64071,167474
64072,180439
64073,175403
64074,171081
64075,182602
64076,148068
64077,152385
64078,173949
64079,153105
64080,168183
64081,163166
64082,163852
64083,155266
64084,172519
64085,166773
64086,149492
64087,159597
64088,178996
64089,173935
64090,163189
64091,162458
64092,163887
64093,155256
64094,157436
64095,171085
64096,166015
64097,171781
64098,169649
64099,166037
64100,155983
64101,172513
64102,166747
64103,173219
64104,163172
64105,163138
64106,174684
64107,168176
64108,175399
64109,166769
64110,162414
64111,155244
64112,173952
64113,167475
64114,173940
64115,160304
64116,171076
64117,172521
64118,166763
64119,163901
64120,186902
64121,181877
64122,156711
64123,165315
64124,166770
64125,169635
64126,168182
64127,173210
64128,150212
64129,161758
64130,158146
64131,162422
64132,155969
64133,162453
64134,158874
64135,168918
64136,165328
64137,174652
64138,163194
64139,157423
64140,162452
64141,161003
64142,155259
64143,154525
64144,162420
64145,176116
64146,166740
64147,181166
64148,179722
64149,161013
64150,159573
64151,149488
64152,167456
64153,161032
64154,163139
64155,161707
64156,181153
